TABLE:  "Element Forces - Beams"
Story,Beam,UniqueName,Output Case,Case Type,Station,P,V2,V3,T,M2,M3
Azotea,B4,104,1.1(CM+CVa+Sy),Combination,1.7500,0,6.8205,0,0,0,8.1398
Azotea,B4,104,1.1(CM+CVa+Sy),Combination,2.6250,0,2.5816,0,0,0,12.2532
Azotea,B4,104,1.1(CM+CVa+Sy),Combination,3.5000,0,-1.6572,0,0,0,12.6576
Azotea,B4,104,1.1(CM+CVa+Sy),Combination,4.3750,0,-5.8961,0,0,0,9.3530
Azotea,B4,104,1.1(CM+CVa+Sy),Combination,5.2500,0,-10.1349,0,0,0,2.3394
Azotea,B4,104,1.1(CM+CVa+Sy),Combination,6.1250,0,-14.3738,0,0,0,-8.3832
Azotea,B4,104,1.1(CM+CVa+Sy),Combination,7.0000,0,-18.6126,0,0,0,-22.8148
Azotea,B5,105,1.1(CM+CVa+Sy),Combination,0.0000,0,16.4840,0,0,0,-19.5148
Azotea,B5,105,1.1(CM+CVa+Sy),Combination,0.8750,0,12.2451,0,0,0,-6.9458
Azotea,B5,105,1.1(CM+CVa+Sy),Combination,1.7500,0,8.0063,0,0,0,1.9142
Azotea,B5,105,1.1(CM+CVa+Sy),Combination,2.6250,0,3.7674,0,0,0,7.0652
Azotea,B5,105,1.1(CM+CVa+Sy),Combination,3.5000,0,-0.4714,0,0,0,8.5072
Azotea,B5,105,1.1(CM+CVa+Sy),Combination,4.3750,0,-4.7103,0,0,0,6.2402
Azotea,B5,105,1.1(CM+CVa+Sy),Combination,5.2500,0,-8.9491,0,0,0,0.2642
Azotea,B5,105,1.1(CM+CVa+Sy),Combination,6.1250,0,-13.1880,0,0,0,-9.4208
Azotea,B5,105,1.1(CM+CVa+Sy),Combination,7.0000,0,-17.4268,0,0,0,-22.8148
Azotea,B6,106,1.1(CM+CVa+Sy),Combination,0.0000,0,17.6698,0,0,0,-19.5148
Azotea,B6,106,1.1(CM+CVa+Sy),Combination,0.8750,0,13.4309,0,0,0,-5.9082
Azotea,B6,106,1.1(CM+CVa+Sy),Combination,1.7500,0,9.1921,0,0,0,3.9894
Azotea,B6,106,1.1(CM+CVa+Sy),Combination,2.6250,0,4.9532,0,0,0,10.1780
Azotea,B6,106,1.1(CM+CVa+Sy),Combination,3.5000,0,0.7144,0,0,0,12.6576
Azotea,B6,106,1.1(CM+CVa+Sy),Combination,4.3750,0,-3.5245,0,0,0,11.4282
Azotea,B6,106,1.1(CM+CVa+Sy),Combination,5.2500,0,-7.7633,0,0,0,6.4898
Azotea,B6,106,1.1(CM+CVa+Sy),Combination,6.1250,0,-12.0022,0,0,0,-2.1576
Azotea,B6,106,1.1(CM+CVa+Sy),Combination,7.0000,0,-16.2410,0,0,0,-14.5140
Azotea,B4,104,1.1(CM+CVa-Sy),Combination,0.0000,0,16.2410,0,0,0,-14.5140
Azotea,B4,104,1.1(CM+CVa-Sy),Combination,0.8750,0,12.0022,0,0,0,-2.1576
Azotea,B4,104,1.1(CM+CVa-Sy),Combination,1.7500,0,7.7633,0,0,0,6.4898
Azotea,B4,104,1.1(CM+CVa-Sy),Combination,2.6250,0,3.5245,0,0,0,11.4282
Azotea,B4,104,1.1(CM+CVa-Sy),Combination,3.5000,0,-0.7144,0,0,0,12.6576
Azotea,B4,104,1.1(CM+CVa-Sy),Combination,4.3750,0,-4.9532,0,0,0,10.1780
Azotea,B4,104,1.1(CM+CVa-Sy),Combination,5.2500,0,-9.1921,0,0,0,3.9894
Azotea,B4,104,1.1(CM+CVa-Sy),Combination,6.1250,0,-13.4309,0,0,0,-5.9082
Azotea,B4,104,1.1(CM+CVa-Sy),Combination,7.0000,0,-17.6698,0,0,0,-19.5148
Azotea,B5,105,1.1(CM+CVa-Sy),Combination,0.0000,0,17.4268,0,0,0,-22.8148
Azotea,B5,105,1.1(CM+CVa-Sy),Combination,0.8750,0,13.1880,0,0,0,-9.4208
Azotea,B5,105,1.1(CM+CVa-Sy),Combination,1.7500,0,8.9491,0,0,0,0.2642
Azotea,B5,105,1.1(CM+CVa-Sy),Combination,2.6250,0,4.7103,0,0,0,6.2402
Azotea,B5,105,1.1(CM+CVa-Sy),Combination,3.5000,0,0.4714,0,0,0,8.5072
Azotea,B5,105,1.1(CM+CVa-Sy),Combination,4.3750,0,-3.7674,0,0,0,7.0652
Azotea,B5,105,1.1(CM+CVa-Sy),Combination,5.2500,0,-8.0063,0,0,0,1.9142
Azotea,B5,105,1.1(CM+CVa-Sy),Combination,6.1250,0,-12.2451,0,0,0,-6.9458
Azotea,B5,105,1.1(CM+CVa-Sy),Combination,7.0000,0,-16.4840,0,0,0,-19.5148
Azotea,B6,106,1.1(CM+CVa-Sy),Combination,0.0000,0,18.6126,0,0,0,-22.8148
Azotea,B6,106,1.1(CM+CVa-Sy),Combination,0.8750,0,14.3738,0,0,0,-8.3832
Azotea,B6,106,1.1(CM+CVa-Sy),Combination,1.7500,0,10.1349,0,0,0,2.3394
Azotea,B6,106,1.1(CM+CVa-Sy),Combination,2.6250,0,5.8961,0,0,0,9.3530
Azotea,B6,106,1.1(CM+CVa-Sy),Combination,3.5000,0,1.6572,0,0,0,12.6576
Azotea,B6,106,1.1(CM+CVa-Sy),Combination,4.3750,0,-2.5816,0,0,0,12.2532
Azotea,B6,106,1.1(CM+CVa-Sy),Combination,5.2500,0,-6.8205,0,0,0,8.1398
Azotea,B6,106,1.1(CM+CVa-Sy),Combination,6.1250,0,-11.0593,0,0,0,0.3174
Azotea,B6,106,1.1(CM+CVa-Sy),Combination,7.0000,0,-15.2982,0,0,0,-11.2140
Azotea,B4,104,CM+CV,Combination,0.0000,0,15.3939,0,0,0,-12.5576
Azotea,B4,104,CM+CV,Combination,0.8750,0,11.2561,0,0,0,-0.8982
Azotea,B4,104,CM+CV,Combination,1.7500,0,7.1182,0,0,0,7.1405
Azotea,B4,104,CM+CV,Combination,2.6250,0,2.9803,0,0,0,11.5586
Azotea,B4,104,CM+CV,Combination,3.5000,0,-1.1576,0,0,0,12.3560
Azotea,B4,104,CM+CV,Combination,4.3750,0,-5.2954,0,0,0,9.5328
Azotea,B4,104,CM+CV,Combination,5.2500,0,-9.4333,0,0,0,3.0890
Azotea,B4,104,CM+CV,Combination,6.1250,0,-13.5712,0,0,0,-6.9755
Azotea,B4,104,CM+CV,Combination,7.0000,0,-17.7091,0,0,0,-20.6606
Azotea,B5,105,CM+CV,Combination,0.0000,0,16.5515,0,0,0,-20.6606
Azotea,B5,105,CM+CV,Combination,0.8750,0,12.4136,0,0,0,-7.9883
Azotea,B5,105,CM+CV,Combination,1.7500,0,8.2758,0,0,0,1.0633
Azotea,B5,105,CM+CV,Combination,2.6250,0,4.1379,0,0,0,6.4942
Azotea,B5,105,CM+CV,Combination,3.5000,0,0.0000,0,0,0,8.3045
Azotea,B5,105,CM+CV,Combination,4.3750,0,-4.1379,0,0,0,6.4942
Azotea,B5,105,CM+CV,Combination,5.2500,0,-8.2758,0,0,0,1.0633
Azotea,B5,105,CM+CV,Combination,6.1250,0,-12.4136,0,0,0,-7.9883
Azotea,B5,105,CM+CV,Combination,7.0000,0,-16.5515,0,0,0,-20.6606
Azotea,B6,106,CM+CV,Combination,0.0000,0,17.7091,0,0,0,-20.6606
Azotea,B6,106,CM+CV,Combination,0.8750,0,13.5712,0,0,0,-6.9755
Azotea,B6,106,CM+CV,Combination,1.7500,0,9.4333,0,0,0,3.0890
Azotea,B6,106,CM+CV,Combination,2.6250,0,5.2954,0,0,0,9.5328
Azotea,B6,106,CM+CV,Combination,3.5000,0,1.1576,0,0,0,12.3560
Azotea,B6,106,CM+CV,Combination,4.3750,0,-2.9803,0,0,0,11.5586
Azotea,B6,106,CM+CV,Combination,5.2500,0,-7.1182,0,0,0,7.1405
Azotea,B6,106,CM+CV,Combination,6.1250,0,-11.2561,0,0,0,-0.8982
Azotea,B6,106,CM+CV,Combination,7.0000,0,-15.3939,0,0,0,-12.5576
Azotea,B4,104,CM+0.4CV,Combination,0.0000,0,14.1244,0,0,0,-11.5220
Azotea,B4,104,CM+0.4CV,Combination,0.8750,0,10.3278,0,0,0,-0.8241
Azotea,B4,104,CM+0.4CV,Combination,1.7500,0,6.5311,0,0,0,6.5516
Azotea,B4,104,CM+0.4CV,Combination,2.6250,0,2.7345,0,0,0,10.6054
Azotea,B4,104,CM+0.4CV,Combination,3.5000,0,-1.0621,0,0,0,11.3370
Azotea,B4,104,CM+0.4CV,Combination,4.3750,0,-4.8587,0,0,0,8.7467
Azotea,B4,104,CM+0.4CV,Combination,5.2500,0,-8.6554,0,0,0,2.8343
Azotea,B4,104,CM+0.4CV,Combination,6.1250,0,-12.4520,0,0,0,-6.4002
Azotea,B4,104,CM+0.4CV,Combination,7.0000,0,-16.2486,0,0,0,-18.9567
Azotea,B5,105,CM+0.4CV,Combination,0.0000,0,15.1865,0,0,0,-18.9567
Azotea,B5,105,CM+0.4CV,Combination,0.8750,0,11.3899,0,0,0,-7.3295
Azotea,B5,105,CM+0.4CV,Combination,1.7500,0,7.5933,0,0,0,0.9756
Azotea,B5,105,CM+0.4CV,Combination,2.6250,0,3.7966,0,0,0,5.9586
Azotea,B5,105,CM+0.4CV,Combination,3.5000,0,-0.0000,0,0,0,7.6197
Azotea,B5,105,CM+0.4CV,Combination,4.3750,0,-3.7966,0,0,0,5.9586
Azotea,B5,105,CM+0.4CV,Combination,5.2500,0,-7.5933,0,0,0,0.9756
Azotea,B5,105,CM+0.4CV,Combination,6.1250,0,-11.3899,0,0,0,-7.3295
Azotea,B5,105,CM+0.4CV,Combination,7.0000,0,-15.1865,0,0,0,-18.9567
Azotea,B6,106,CM+0.4CV,Combination,0.0000,0,16.2486,0,0,0,-18.9567
Azotea,B6,106,CM+0.4CV,Combination,0.8750,0,12.4520,0,0,0,-6.4002
Azotea,B6,106,CM+0.4CV,Combination,1.7500,0,8.6554,0,0,0,2.8343
Azotea,B6,106,CM+0.4CV,Combination,2.6250,0,4.8587,0,0,0,8.7467
Azotea,B6,106,CM+0.4CV,Combination,3.5000,0,1.0621,0,0,0,11.3370
Azotea,B6,106,CM+0.4CV,Combination,4.3750,0,-2.7345,0,0,0,10.6054
Azotea,B6,106,CM+0.4CV,Combination,5.2500,0,-6.5311,0,0,0,6.5516
Azotea,B6,106,CM+0.4CV,Combination,6.1250,0,-10.3278,0,0,0,-0.8241
Azotea,B6,106,CM+0.4CV,Combination,7.0000,0,-14.1244,0,0,0,-11.5220
Azotea,B7,107,1.3CM+1.5CV,Combination,0.0000,0,11.2841,0,0,0,-9.2050
Azotea,B7,107,1.3CM+1.5CV,Combination,0.8750,0,8.2509,0,0,0,-0.6584
Azotea,B7,107,1.3CM+1.5CV,Combination,1.7500,0,5.2178,0,0,0,5.2341
Azotea,B7,107,1.3CM+1.5CV,Combination,2.6250,0,2.1846,0,0,0,8.4727
Azotea,B7,107,1.3CM+1.5CV,Combination,3.5000,0,-0.8485,0,0,0,9.0572
Azotea,B7,107,1.3CM+1.5CV,Combination,4.3750,0,-3.8817,0,0,0,6.9878
Azotea,B7,107,1.3CM+1.5CV,Combination,5.2500,0,-6.9148,0,0,0,2.2643
Azotea,B7,107,1.3CM+1.5CV,Combination,6.1250,0,-9.9480,0,0,0,-5.1132
Azotea,B7,107,1.3CM+1.5CV,Combination,7.0000,0,-12.9811,0,0,0,-15.1446
Azotea,B8,108,1.3CM+1.5CV,Combination,0.0000,0,12.1326,0,0,0,-15.1446
Azotea,B8,108,1.3CM+1.5CV,Combination,0.8750,0,9.0994,0,0,0,-5.8556
Azotea,B8,108,1.3CM+1.5CV,Combination,1.7500,0,6.0663,0,0,0,0.7794
Azotea,B8,108,1.3CM+1.5CV,Combination,2.6250,0,3.0331,0,0,0,4.7604
Azotea,B8,108,1.3CM+1.5CV,Combination,3.5000,0,-0.0000,0,0,0,6.0874
Azotea,B8,108,1.3CM+1.5CV,Combination,4.3750,0,-3.0331,0,0,0,4.7604
Azotea,B8,108,1.3CM+1.5CV,Combination,5.2500,0,-6.0663,0,0,0,0.7794
Azotea,B8,108,1.3CM+1.5CV,Combination,6.1250,0,-9.0994,0,0,0,-5.8556
Azotea,B8,108,1.3CM+1.5CV,Combination,7.0000,0,-12.1326,0,0,0,-15.1446
Azotea,B9,109,1.3CM+1.5CV,Combination,0.0000,0,12.9811,0,0,0,-15.1446
Azotea,B9,109,1.3CM+1.5CV,Combination,0.8750,0,9.9480,0,0,0,-5.1132
Azotea,B9,109,1.3CM+1.5CV,Combination,1.7500,0,6.9148,0,0,0,2.2643
Azotea,B9,109,1.3CM+1.5CV,Combination,2.6250,0,3.8817,0,0,0,6.9878
Azotea,B9,109,1.3CM+1.5CV,Combination,3.5000,0,0.8485,0,0,0,9.0572
Azotea,B9,109,1.3CM+1.5CV,Combination,4.3750,0,-2.1846,0,0,0,8.4727
Azotea,B9,109,1.3CM+1.5CV,Combination,5.2500,0,-5.2178,0,0,0,5.2341
Azotea,B9,109,1.3CM+1.5CV,Combination,6.1250,0,-8.2509,0,0,0,-0.6584
Azotea,B9,109,1.3CM+1.5CV,Combination,7.0000,0,-11.2841,0,0,0,-9.2050
Azotea,B7,107,1.1(CM+CVa+Sx),Combination,0.0000,0,7.2157,0,0,0,-1.6681
Azotea,B7,107,1.1(CM+CVa+Sx),Combination,0.8750,0,4.8537,0,0,0,3.6123
Azotea,B7,107,1.1(CM+CVa+Sx),Combination,1.7500,0,2.4918,0,0,0,6.8259
Azotea,B7,107,1.1(CM+CVa+Sx),Combination,2.6250,0,0.1298,0,0,0,7.9729
Azotea,B7,107,1.1(CM+CVa+Sx),Combination,3.5000,0,-2.2322,0,0,0,7.0531
Azotea,B7,107,1.1(CM+CVa+Sx),Combination,4.3750,0,-4.5942,0,0,0,4.0665
Azotea,B7,107,1.1(CM+CVa+Sx),Combination,5.2500,0,-6.9561,0,0,0,-0.9867
Azotea,B7,107,1.1(CM+CVa+Sx),Combination,6.1250,0,-9.3181,0,0,0,-8.1067
Azotea,B7,107,1.1(CM+CVa+Sx),Combination,7.0000,0,-11.6801,0,0,0,-17.2934
Azotea,B8,108,1.1(CM+CVa+Sx),Combination,0.0000,0,7.8765,0,0,0,-6.2934
Azotea,B8,108,1.1(CM+CVa+Sx),Combination,0.8750,0,5.5145,0,0,0,-0.4349
Azotea,B8,108,1.1(CM+CVa+Sx),Combination,1.7500,0,3.1525,0,0,0,3.3569
Azotea,B8,108,1.1(CM+CVa+Sx),Combination,2.6250,0,0.7905,0,0,0,5.0820
Azotea,B8,108,1.1(CM+CVa+Sx),Combination,3.5000,0,-1.5714,0,0,0,4.7404
Azotea,B8,108,1.1(CM+CVa+Sx),Combination,4.3750,0,-3.9334,0,0,0,2.3320
Azotea,B8,108,1.1(CM+CVa+Sx),Combination,5.2500,0,-6.2954,0,0,0,-2.1431
Azotea,B8,108,1.1(CM+CVa+Sx),Combination,6.1250,0,-8.6574,0,0,0,-8.6849
Azotea,B8,108,1.1(CM+CVa+Sx),Combination,7.0000,0,-11.0193,0,0,0,-17.2934
Azotea,B9,109,1.1(CM+CVa+Sx),Combination,0.0000,0,8.5372,0,0,0,-6.2934
Azotea,B9,109,1.1(CM+CVa+Sx),Combination,0.8750,0,6.1753,0,0,0,0.1433
Azotea,B9,109,1.1(CM+CVa+Sx),Combination,1.7500,0,3.8133,0,0,0,4.5133
Azotea,B9,109,1.1(CM+CVa+Sx),Combination,2.6250,0,1.4513,0,0,0,6.8165
Azotea,B9,109,1.1(CM+CVa+Sx),Combination,3.5000,0,-0.9107,0,0,0,7.0531
Azotea,B9,109,1.1(CM+CVa+Sx),Combination,4.3750,0,-3.2726,0,0,0,5.2229
Azotea,B9,109,1.1(CM+CVa+Sx),Combination,5.2500,0,-5.6346,0,0,0,1.3259
Azotea,B9,109,1.1(CM+CVa+Sx),Combination,6.1250,0,-7.9966,0,0,0,-4.6377
Azotea,B9,109,1.1(CM+CVa+Sx),Combination,7.0000,0,-10.3586,0,0,0,-12.6681
Azotea,B7,107,1.1(CM+CVa-Sx),Combination,0.0000,0,10.3586,0,0,0,-12.6681
Azotea,B7,107,1.1(CM+CVa-Sx),Combination,0.8750,0,7.9966,0,0,0,-4.6377
Azotea,B7,107,1.1(CM+CVa-Sx),Combination,1.7500,0,5.6346,0,0,0,1.3259
Azotea,B7,107,1.1(CM+CVa-Sx),Combination,2.6250,0,3.2726,0,0,0,5.2229
Azotea,B7,107,1.1(CM+CVa-Sx),Combination,3.5000,0,0.9107,0,0,0,7.0531
Azotea,B7,107,1.1(CM+CVa-Sx),Combination,4.3750,0,-1.4513,0,0,0,6.8165
Azotea,B7,107,1.1(CM+CVa-Sx),Combination,5.2500,0,-3.8133,0,0,0,4.5133
Azotea,B7,107,1.1(CM+CVa-Sx),Combination,6.1250,0,-6.1753,0,0,0,0.1433
Azotea,B7,107,1.1(CM+CVa-Sx),Combination,7.0000,0,-8.5372,0,0,0,-6.2934
Azotea,B8,108,1.1(CM+CVa-Sx),Combination,0.0000,0,11.0193,0,0,0,-17.2934
Azotea,B8,108,1.1(CM+CVa-Sx),Combination,0.8750,0,8.6574,0,0,0,-8.6849
Azotea,B8,108,1.1(CM+CVa-Sx),Combination,1.7500,0,6.2954,0,0,0,-2.1431
Azotea,B8,108,1.1(CM+CVa-Sx),Combination,2.6250,0,3.9334,0,0,0,2.3320
Azotea,B8,108,1.1(CM+CVa-Sx),Combination,3.5000,0,1.5714,0,0,0,4.7404
Azotea,B8,108,1.1(CM+CVa-Sx),Combination,4.3750,0,-0.7905,0,0,0,5.0820
Azotea,B8,108,1.1(CM+CVa-Sx),Combination,5.2500,0,-3.1525,0,0,0,3.3569
Azotea,B8,108,1.1(CM+CVa-Sx),Combination,6.1250,0,-5.5145,0,0,0,-0.4349
Azotea,B8,108,1.1(CM+CVa-Sx),Combination,7.0000,0,-7.8765,0,0,0,-6.2934
Azotea,B9,109,1.1(CM+CVa-Sx),Combination,0.0000,0,11.6801,0,0,0,-17.2934
Azotea,B9,109,1.1(CM+CVa-Sx),Combination,0.8750,0,9.3181,0,0,0,-8.1067
Azotea,B9,109,1.1(CM+CVa-Sx),Combination,1.7500,0,6.9561,0,0,0,-0.9867
Azotea,B9,109,1.1(CM+CVa-Sx),Combination,2.6250,0,4.5942,0,0,0,4.0665
Azotea,B9,109,1.1(CM+CVa-Sx),Combination,3.5000,0,2.2322,0,0,0,7.0531
Azotea,B9,109,1.1(CM+CVa-Sx),Combination,4.3750,0,-0.1298,0,0,0,7.9729
Azotea,B9,109,1.1(CM+CVa-Sx),Combination,5.2500,0,-2.4918,0,0,0,6.8259
Azotea,B9,109,1.1(CM+CVa-Sx),Combination,6.1250,0,-4.8537,0,0,0,3.6123
Azotea,B9,109,1.1(CM+CVa-Sx),Combination,7.0000,0,-7.2157,0,0,0,-1.6681
Azotea,B7,107,1.1(CM+CVa+Sy),Combination,0.0000,0,8.3157,0,0,0,-5.5181
Azotea,B7,107,1.1(CM+CVa+Sy),Combination,0.8750,0,5.9537,0,0,0,0.7248
Azotea,B7,107,1.1(CM+CVa+Sy),Combination,1.7500,0,3.5918,0,0,0,4.9009
Azotea,B7,107,1.1(CM+CVa+Sy),Combination,2.6250,0,1.2298,0,0,0,7.0104
Azotea,B7,107,1.1(CM+CVa+Sy),Combination,3.5000,0,-1.1322,0,0,0,7.0531
Azotea,B7,107,1.1(CM+CVa+Sy),Combination,4.3750,0,-3.4942,0,0,0,5.0290
Azotea,B7,107,1.1(CM+CVa+Sy),Combination,5.2500,0,-5.8561,0,0,0,0.9383
Azotea,B7,107,1.1(CM+CVa+Sy),Combination,6.1250,0,-8.2181,0,0,0,-5.2192
Azotea,B7,107,1.1(CM+CVa+Sy),Combination,7.0000,0,-10.5801,0,0,0,-13.4434
Azotea,B8,108,1.1(CM+CVa+Sy),Combination,0.0000,0,8.9765,0,0,0,-10.1434
Azotea,B8,108,1.1(CM+CVa+Sy),Combination,0.8750,0,6.6145,0,0,0,-3.3224
Azotea,B8,108,1.1(CM+CVa+Sy),Combination,1.7500,0,4.2525,0,0,0,1.4319
Azotea,B8,108,1.1(CM+CVa+Sy),Combination,2.6250,0,1.8905,0,0,0,4.1195
Azotea,B8,108,1.1(CM+CVa+Sy),Combination,3.5000,0,-0.4714,0,0,0,4.7404
Azotea,B8,108,1.1(CM+CVa+Sy),Combination,4.3750,0,-2.8334,0,0,0,3.2945
Azotea,B8,108,1.1(CM+CVa+Sy),Combination,5.2500,0,-5.1954,0,0,0,-0.2181
Azotea,B8,108,1.1(CM+CVa+Sy),Combination,6.1250,0,-7.5574,0,0,0,-5.7974
Azotea,B8,108,1.1(CM+CVa+Sy),Combination,7.0000,0,-9.9193,0,0,0,-13.4434
Azotea,B9,109,1.1(CM+CVa+Sy),Combination,0.0000,0,9.6372,0,0,0,-10.1434
Azotea,B9,109,1.1(CM+CVa+Sy),Combination,0.8750,0,7.2753,0,0,0,-2.7442
Azotea,B9,109,1.1(CM+CVa+Sy),Combination,1.7500,0,4.9133,0,0,0,2.5883
Azotea,B9,109,1.1(CM+CVa+Sy),Combination,2.6250,0,2.5513,0,0,0,5.8540
Azotea,B9,109,1.1(CM+CVa+Sy),Combination,3.5000,0,0.1893,0,0,0,7.0531
Azotea,B9,109,1.1(CM+CVa+Sy),Combination,4.3750,0,-2.1726,0,0,0,6.1854
Azotea,B9,109,1.1(CM+CVa+Sy),Combination,5.2500,0,-4.5346,0,0,0,3.2509
Azotea,B9,109,1.1(CM+CVa+Sy),Combination,6.1250,0,-6.8966,0,0,0,-1.7502
Azotea,B9,109,1.1(CM+CVa+Sy),Combination,7.0000,0,-9.2586,0,0,0,-8.8181
Azotea,B7,107,1.1(CM+CVa-Sy),Combination,0.0000,0,9.2586,0,0,0,-8.8181
Azotea,B7,107,1.1(CM+CVa-Sy),Combination,0.8750,0,6.8966,0,0,0,-1.7502
Azotea,B7,107,1.1(CM+CVa-Sy),Combination,1.7500,0,4.5346,0,0,0,3.2509
Azotea,B7,107,1.1(CM+CVa-Sy),Combination,2.6250,0,2.1726,0,0,0,6.1854
Azotea,B7,107,1.1(CM+CVa-Sy),Combination,3.5000,0,-0.1893,0,0,0,7.0531
Azotea,B7,107,1.1(CM+CVa-Sy),Combination,4.3750,0,-2.5513,0,0,0,5.8540
Azotea,B7,107,1.1(CM+CVa-Sy),Combination,5.2500,0,-4.9133,0,0,0,2.5883
Azotea,B7,107,1.1(CM+CVa-Sy),Combination,6.1250,0,-7.2753,0,0,0,-2.7442
Azotea,B7,107,1.1(CM+CVa-Sy),Combination,7.0000,0,-9.6372,0,0,0,-10.1434
Azotea,B8,108,1.1(CM+CVa-Sy),Combination,0.0000,0,9.9193,0,0,0,-13.4434
Azotea,B8,108,1.1(CM+CVa-Sy),Combination,0.8750,0,7.5574,0,0,0,-5.7974
Azotea,B8,108,1.1(CM+CVa-Sy),Combination,1.7500,0,5.1954,0,0,0,-0.2181
Azotea,B8,108,1.1(CM+CVa-Sy),Combination,2.6250,0,2.8334,0,0,0,3.2945
Azotea,B8,108,1.1(CM+CVa-Sy),Combination,3.5000,0,0.4714,0,0,0,4.7404
Azotea,B8,108,1.1(CM+CVa-Sy),Combination,4.3750,0,-1.8905,0,0,0,4.1195
Azotea,B8,108,1.1(CM+CVa-Sy),Combination,5.2500,0,-4.2525,0,0,0,1.4319
Azotea,B8,108,1.1(CM+CVa-Sy),Combination,6.1250,0,-6.6145,0,0,0,-3.3224
Azotea,B8,108,1.1(CM+CVa-Sy),Combination,7.0000,0,-8.9765,0,0,0,-10.1434
Azotea,B9,109,1.1(CM+CVa-Sy),Combination,0.0000,0,10.5801,0,0,0,-13.4434
Azotea,B9,109,1.1(CM+CVa-Sy),Combination,0.8750,0,8.2181,0,0,0,-5.2192
Azotea,B9,109,1.1(CM+CVa-Sy),Combination,1.7500,0,5.8561,0,0,0,0.9383
Azotea,B9,109,1.1(CM+CVa-Sy),Combination,2.6250,0,3.4942,0,0,0,5.0290
Azotea,B9,109,1.1(CM+CVa-Sy),Combination,3.5000,0,1.1322,0,0,0,7.0531
Azotea,B9,109,1.1(CM+CVa-Sy),Combination,4.3750,0,-1.2298,0,0,0,7.0104
Azotea,B9,109,1.1(CM+CVa-Sy),Combination,5.2500,0,-3.5918,0,0,0,4.9009
Azotea,B9,109,1.1(CM+CVa-Sy),Combination,6.1250,0,-5.9537,0,0,0,0.7248
Azotea,B9,109,1.1(CM+CVa-Sy),Combination,7.0000,0,-8.3157,0,0,0,-5.5181
Azotea,B7,107,CM+CV,Combination,0.0000,0,8.5173,0,0,0,-6.9480
Azotea,B7,107,CM+CV,Combination,0.8750,0,6.2278,0,0,0,-0.4970
Azotea,B7,107,CM+CV,Combination,1.7500,0,3.9384,0,0,0,3.9508
Azotea,B7,107,CM+CV,Combination,2.6250,0,1.6490,0,0,0,6.3952
Azotea,B7,107,CM+CV,Combination,3.5000,0,-0.6405,0,0,0,6.8365
Azotea,B7,107,CM+CV,Combination,4.3750,0,-2.9299,0,0,0,5.2744
Azotea,B7,107,CM+CV,Combination,5.2500,0,-5.2193,0,0,0,1.7091
Azotea,B7,107,CM+CV,Combination,6.1250,0,-7.5088,0,0,0,-3.8594
Azotea,B7,107,CM+CV,Combination,7.0000,0,-9.7982,0,0,0,-11.4313
Azotea,B8,108,CM+CV,Combination,0.0000,0,9.1578,0,0,0,-11.4313
Azotea,B8,108,CM+CV,Combination,0.8750,0,6.8683,0,0,0,-4.4199
Azotea,B8,108,CM+CV,Combination,1.7500,0,4.5789,0,0,0,0.5883
Azotea,B8,108,CM+CV,Combination,2.6250,0,2.2894,0,0,0,3.5932
Azotea,B8,108,CM+CV,Combination,3.5000,0,-0.0000,0,0,0,4.5948
Azotea,B8,108,CM+CV,Combination,4.3750,0,-2.2894,0,0,0,3.5932
Azotea,B8,108,CM+CV,Combination,5.2500,0,-4.5789,0,0,0,0.5883
Azotea,B8,108,CM+CV,Combination,6.1250,0,-6.8683,0,0,0,-4.4199
Azotea,B8,108,CM+CV,Combination,7.0000,0,-9.1578,0,0,0,-11.4313
Azotea,B9,109,CM+CV,Combination,0.0000,0,9.7982,0,0,0,-11.4313
Azotea,B9,109,CM+CV,Combination,0.8750,0,7.5088,0,0,0,-3.8594
Azotea,B9,109,CM+CV,Combination,1.7500,0,5.2193,0,0,0,1.7091
Azotea,B9,109,CM+CV,Combination,2.6250,0,2.9299,0,0,0,5.2744
Azotea,B9,109,CM+CV,Combination,3.5000,0,0.6405,0,0,0,6.8365
Azotea,B9,109,CM+CV,Combination,4.3750,0,-1.6490,0,0,0,6.3952
Azotea,B9,109,CM+CV,Combination,5.2500,0,-3.9384,0,0,0,3.9508
Azotea,B9,109,CM+CV,Combination,6.1250,0,-6.2278,0,0,0,-0.4970
Azotea,B9,109,CM+CV,Combination,7.0000,0,-8.5173,0,0,0,-6.9480
Azotea,B7,107,CM+0.4CV,Combination,0.0000,0,7.8825,0,0,0,-6.4302
Azotea,B7,107,CM+0.4CV,Combination,0.8750,0,5.7637,0,0,0,-0.4599
Azotea,B7,107,CM+0.4CV,Combination,1.7500,0,3.6449,0,0,0,3.6563
Azotea,B7,107,CM+0.4CV,Combination,2.6250,0,1.5261,0,0,0,5.9186
Azotea,B7,107,CM+0.4CV,Combination,3.5000,0,-0.5927,0,0,0,6.3270
Azotea,B7,107,CM+0.4CV,Combination,4.3750,0,-2.7116,0,0,0,4.8813
Azotea,B7,107,CM+0.4CV,Combination,5.2500,0,-4.8304,0,0,0,1.5817
Azotea,B7,107,CM+0.4CV,Combination,6.1250,0,-6.9492,0,0,0,-3.5718
Azotea,B7,107,CM+0.4CV,Combination,7.0000,0,-9.0680,0,0,0,-10.5793
Azotea,B8,108,CM+0.4CV,Combination,0.0000,0,8.4752,0,0,0,-10.5793
